SystemTime,PolarRealtimeBPM,PolarBPM,PPGSignal
2026-01-13 17:44:38.784,,,523
2026-01-13 17:44:38.784,,,522
2026-01-13 17:44:38.784,,,522
2026-01-13 17:44:38.784,,,520
2026-01-13 17:44:38.796,,,519
2026-01-13 17:44:38.797,,,518
2026-01-13 17:44:38.830,,,517
2026-01-13 17:44:38.830,,,510
2026-01-13 17:44:38.863,,,509
2026-01-13 17:44:38.864,,,509
2026-01-13 17:44:38.897,,,507
2026-01-13 17:44:38.897,,,509
2026-01-13 17:44:38.930,,,504
2026-01-13 17:44:38.930,,,504
2026-01-13 17:44:38.963,,,506
2026-01-13 17:44:38.964,,,504
2026-01-13 17:44:38.997,,,501
2026-01-13 17:44:38.997,,,504
2026-01-13 17:44:39.030,,,505
2026-01-13 17:44:39.031,,,508
2026-01-13 17:44:39.064,,,509
2026-01-13 17:44:39.064,,,507
2026-01-13 17:44:39.097,,,509
2026-01-13 17:44:39.098,,,509
2026-01-13 17:44:39.131,,,500
2026-01-13 17:44:39.131,,,497
2026-01-13 17:44:39.164,,,501
2026-01-13 17:44:39.165,,,504
2026-01-13 17:44:39.197,,,504
2026-01-13 17:44:39.198,,,503
2026-01-13 17:44:39.231,,,502
2026-01-13 17:44:39.231,,,495
2026-01-13 17:44:39.264,,,495
2026-01-13 17:44:39.265,,,495
2026-01-13 17:44:39.298,,,501
2026-01-13 17:44:39.298,,,503
2026-01-13 17:44:39.331,,,509
2026-01-13 17:44:39.332,,,507
2026-01-13 17:44:39.365,,,506
2026-01-13 17:44:39.365,,,507
2026-01-13 17:44:39.398,,,513
2026-01-13 17:44:39.399,,,516
2026-01-13 17:44:39.432,,,524
2026-01-13 17:44:39.432,,,528
2026-01-13 17:44:39.465,,,532
2026-01-13 17:44:39.465,,,531
2026-01-13 17:44:39.498,,,529
2026-01-13 17:44:39.499,,,527
2026-01-13 17:44:39.532,,,522
2026-01-13 17:44:39.532,,,512
2026-01-13 17:44:39.565,,,514
2026-01-13 17:44:39.565,,,512
2026-01-13 17:44:39.599,,,511
2026-01-13 17:44:39.599,,,510
2026-01-13 17:44:39.632,,,507
2026-01-13 17:44:39.632,,,505
2026-01-13 17:44:39.666,,,507
2026-01-13 17:44:39.666,,,506
2026-01-13 17:44:39.699,,,510
2026-01-13 17:44:39.699,,,511
2026-01-13 17:44:39.733,,,509
2026-01-13 17:44:39.733,,,508
2026-01-13 17:44:39.766,,,507
2026-01-13 17:44:39.766,,,504
2026-01-13 17:44:39.799,,,503
2026-01-13 17:44:39.799,,,501
2026-01-13 17:44:39.833,,,497
2026-01-13 17:44:39.833,,,496
2026-01-13 17:44:39.866,,,496
2026-01-13 17:44:39.867,,,494
2026-01-13 17:44:39.900,,,495
2026-01-13 17:44:39.900,,,496
2026-01-13 17:44:39.933,,,499
2026-01-13 17:44:39.933,,,498
2026-01-13 17:44:39.967,,,498
2026-01-13 17:44:39.967,,,497
2026-01-13 17:44:40.000,,,498
2026-01-13 17:44:40.000,,,498
2026-01-13 17:44:40.033,,,497
2026-01-13 17:44:40.034,,,495
2026-01-13 17:44:40.067,,,496
2026-01-13 17:44:40.067,,,495
2026-01-13 17:44:40.100,,,496
2026-01-13 17:44:40.100,,,497
2026-01-13 17:44:40.134,,,498
2026-01-13 17:44:40.134,,,502
2026-01-13 17:44:40.167,,,504
2026-01-13 17:44:40.167,,,511
2026-01-13 17:44:40.201,,,521
2026-01-13 17:44:40.201,,,524
2026-01-13 17:44:40.234,,,533
2026-01-13 17:44:40.235,,,539
2026-01-13 17:44:40.268,,,538
2026-01-13 17:44:40.268,,,532
2026-01-13 17:44:40.301,,,525
2026-01-13 17:44:40.302,,,522
2026-01-13 17:44:40.335,,,512
2026-01-13 17:44:40.335,,,510
2026-01-13 17:44:40.368,,,509
2026-01-13 17:44:40.368,,,506
2026-01-13 17:44:40.401,,,509
2026-01-13 17:44:40.402,,,508
2026-01-13 17:44:40.435,,,506
2026-01-13 17:44:40.435,,,507
2026-01-13 17:44:40.468,,,505
2026-01-13 17:44:40.468,,,505
2026-01-13 17:44:40.502,,,506
2026-01-13 17:44:40.502,,,507
2026-01-13 17:44:40.535,,,510
2026-01-13 17:44:40.535,,,506
2026-01-13 17:44:40.568,,,506
2026-01-13 17:44:40.569,,,503
2026-01-13 17:44:40.602,,,503
2026-01-13 17:44:40.602,,,499
2026-01-13 17:44:40.635,,,494
2026-01-13 17:44:40.636,,,495
2026-01-13 17:44:40.669,,,497
2026-01-13 17:44:40.669,,,498
2026-01-13 17:44:40.702,,,501
2026-01-13 17:44:40.702,,,499
2026-01-13 17:44:40.736,,,498
2026-01-13 17:44:40.736,,,496
2026-01-13 17:44:40.769,,,494
2026-01-13 17:44:40.770,,,492
2026-01-13 17:44:40.802,,,492
2026-01-13 17:44:40.803,,,491
2026-01-13 17:44:40.836,,,493
2026-01-13 17:44:40.836,,,493
2026-01-13 17:44:40.869,,,495
2026-01-13 17:44:40.870,,,494
2026-01-13 17:44:40.903,,,499
2026-01-13 17:44:40.903,,,502
2026-01-13 17:44:40.936,,,514
2026-01-13 17:44:40.937,,,521
2026-01-13 17:44:40.970,,,527
2026-01-13 17:44:40.970,,,534
2026-01-13 17:44:41.003,,,539
2026-01-13 17:44:41.004,,,538
2026-01-13 17:44:41.036,,,537
2026-01-13 17:44:41.037,,,535
2026-01-13 17:44:41.070,,,525
2026-01-13 17:44:41.070,,,514
2026-01-13 17:44:41.104,,,513
2026-01-13 17:44:41.104,,,508
2026-01-13 17:44:41.137,,,500
2026-01-13 17:44:41.137,,,497
2026-01-13 17:44:41.170,,,501
2026-01-13 17:44:41.170,,,500
2026-01-13 17:44:41.204,,,502
2026-01-13 17:44:41.204,,,501
2026-01-13 17:44:41.237,,,505
2026-01-13 17:44:41.238,,,506
2026-01-13 17:44:41.271,,,506
2026-01-13 17:44:41.271,,,506
2026-01-13 17:44:41.304,,,505
2026-01-13 17:44:41.305,,,502
2026-01-13 17:44:41.338,,,500
2026-01-13 17:44:41.338,,,499
2026-01-13 17:44:41.371,,,501
2026-01-13 17:44:41.371,,,498
2026-01-13 17:44:41.404,,,497
2026-01-13 17:44:41.405,,,496
2026-01-13 17:44:41.438,,,498
2026-01-13 17:44:41.438,,,497
2026-01-13 17:44:41.472,,,498
2026-01-13 17:44:41.472,,,498
2026-01-13 17:44:41.505,,,500
2026-01-13 17:44:41.506,,,500
2026-01-13 17:44:41.538,,,499
2026-01-13 17:44:41.539,,,498
2026-01-13 17:44:41.572,,,497
2026-01-13 17:44:41.572,,,494
2026-01-13 17:44:41.605,,,495
2026-01-13 17:44:41.606,,,495
2026-01-13 17:44:41.639,,,496
2026-01-13 17:44:41.639,,,497
2026-01-13 17:44:41.672,,,500
2026-01-13 17:44:41.673,,,508
2026-01-13 17:44:41.705,,,516
2026-01-13 17:44:41.705,,,527
2026-01-13 17:44:41.739,,,533
2026-01-13 17:44:41.739,,,533
2026-01-13 17:44:41.772,,,537
2026-01-13 17:44:41.773,,,534
2026-01-13 17:44:41.806,,,534
2026-01-13 17:44:41.806,,,526
2026-01-13 17:44:41.839,,,522
2026-01-13 17:44:41.839,,,515
2026-01-13 17:44:41.873,,,509
2026-01-13 17:44:41.873,,,510
2026-01-13 17:44:41.906,,,513
2026-01-13 17:44:41.907,,,513
2026-01-13 17:44:41.940,,,511
2026-01-13 17:44:41.940,,,511
2026-01-13 17:44:41.973,,,510
2026-01-13 17:44:41.974,,,509
2026-01-13 17:44:42.007,,,510
2026-01-13 17:44:42.007,,,505
2026-01-13 17:44:42.040,,,504
2026-01-13 17:44:42.040,,,503
2026-01-13 17:44:42.073,,,501
2026-01-13 17:44:42.073,,,498
2026-01-13 17:44:42.107,,,498
2026-01-13 17:44:42.107,,,495
2026-01-13 17:44:42.140,,,496
2026-01-13 17:44:42.140,,,496
2026-01-13 17:44:42.174,,,501
2026-01-13 17:44:42.174,,,502
2026-01-13 17:44:42.207,,,501
2026-01-13 17:44:42.207,,,500
2026-01-13 17:44:42.240,,,500
2026-01-13 17:44:42.241,,,498
2026-01-13 17:44:42.274,,,497
2026-01-13 17:44:42.275,,,496
2026-01-13 17:44:42.307,,,495
2026-01-13 17:44:42.308,,,495
2026-01-13 17:44:42.341,,,498
2026-01-13 17:44:42.341,,,500
2026-01-13 17:44:42.374,,,500
2026-01-13 17:44:42.375,,,499
2026-01-13 17:44:42.408,,,499
2026-01-13 17:44:42.408,,,499
2026-01-13 17:44:42.441,,,501
2026-01-13 17:44:42.441,,,502
2026-01-13 17:44:42.474,,,509
2026-01-13 17:44:42.475,,,521
2026-01-13 17:44:42.508,,,527
2026-01-13 17:44:42.508,,,537
2026-01-13 17:44:42.541,,,538
2026-01-13 17:44:42.542,,,537
2026-01-13 17:44:42.575,,,534
2026-01-13 17:44:42.575,,,528
2026-01-13 17:44:42.609,,,525
2026-01-13 17:44:42.609,,,513
2026-01-13 17:44:42.642,,,511
2026-01-13 17:44:42.642,,,510
2026-01-13 17:44:42.675,,,510
2026-01-13 17:44:42.676,,,508
2026-01-13 17:44:42.709,,,508
2026-01-13 17:44:42.709,,,509
2026-01-13 17:44:42.742,,,510
2026-01-13 17:44:42.742,,,510
2026-01-13 17:44:42.775,,,512
2026-01-13 17:44:42.776,,,513
2026-01-13 17:44:42.809,,,513
2026-01-13 17:44:42.809,,,511
2026-01-13 17:44:42.842,,,508
2026-01-13 17:44:42.843,,,507
2026-01-13 17:44:42.876,,,503
2026-01-13 17:44:42.876,,,501
2026-01-13 17:44:42.909,,,502
2026-01-13 17:44:42.909,,,499
2026-01-13 17:44:42.943,,,501
2026-01-13 17:44:42.943,,,499
2026-01-13 17:44:42.976,,,500
2026-01-13 17:44:42.976,,,501
2026-01-13 17:44:43.010,,,502
2026-01-13 17:44:43.010,,,503
2026-01-13 17:44:43.043,,,504
2026-01-13 17:44:43.043,,,503
2026-01-13 17:44:43.076,,,503
2026-01-13 17:44:43.077,,,502
2026-01-13 17:44:43.110,,,503
2026-01-13 17:44:43.110,,,503
2026-01-13 17:44:43.143,,,500
2026-01-13 17:44:43.143,,,498
2026-01-13 17:44:43.177,,,497
2026-01-13 17:44:43.177,,,500
2026-01-13 17:44:43.210,,,506
2026-01-13 17:44:43.210,,,507
2026-01-13 17:44:43.243,,,513
2026-01-13 17:44:43.244,,,520
2026-01-13 17:44:43.277,,,524
2026-01-13 17:44:43.278,,,527
2026-01-13 17:44:43.311,,,530
2026-01-13 17:44:43.311,,,528
2026-01-13 17:44:43.344,,,526
2026-01-13 17:44:43.344,,,524
2026-01-13 17:44:43.378,80.0,78.0,524
2026-01-13 17:44:43.411,80.0,78.0,512
2026-01-13 17:44:43.411,80.0,78.0,512
2026-01-13 17:44:43.444,80.0,78.0,511
2026-01-13 17:44:43.444,80.0,78.0,510
2026-01-13 17:44:43.478,80.0,78.0,507
2026-01-13 17:44:43.478,80.0,78.0,505
2026-01-13 17:44:43.511,80.0,78.0,507
2026-01-13 17:44:43.512,80.0,78.0,509
2026-01-13 17:44:43.545,80.0,78.0,507
2026-01-13 17:44:43.545,80.0,78.0,508
2026-01-13 17:44:43.578,80.0,78.0,506
2026-01-13 17:44:43.578,80.0,78.0,504
2026-01-13 17:44:43.611,80.0,78.0,505
2026-01-13 17:44:43.612,80.0,78.0,501
2026-01-13 17:44:43.645,80.0,78.0,499
2026-01-13 17:44:43.645,80.0,78.0,498
2026-01-13 17:44:43.678,80.0,78.0,497
2026-01-13 17:44:43.678,80.0,78.0,497
2026-01-13 17:44:43.712,80.0,78.0,500
2026-01-13 17:44:43.712,80.0,78.0,502
2026-01-13 17:44:43.745,80.0,78.0,501
2026-01-13 17:44:43.745,80.0,78.0,500
2026-01-13 17:44:43.779,80.0,78.0,498
2026-01-13 17:44:43.779,80.0,78.0,500
2026-01-13 17:44:43.812,80.0,78.0,500
2026-01-13 17:44:43.812,80.0,78.0,500
2026-01-13 17:44:43.845,80.0,78.0,500
2026-01-13 17:44:43.846,80.0,78.0,500
2026-01-13 17:44:43.879,80.0,78.0,502
2026-01-13 17:44:43.879,80.0,78.0,500
2026-01-13 17:44:43.912,80.0,78.0,500
2026-01-13 17:44:43.912,80.0,78.0,500
2026-01-13 17:44:43.946,80.0,78.0,502
2026-01-13 17:44:43.946,80.0,78.0,503
2026-01-13 17:44:43.980,80.0,78.0,510
2026-01-13 17:44:43.980,80.0,78.0,517
2026-01-13 17:44:44.013,80.0,78.0,520
2026-01-13 17:44:44.013,80.0,78.0,525
2026-01-13 17:44:44.046,80.0,78.0,530
2026-01-13 17:44:44.046,80.0,78.0,530
2026-01-13 17:44:44.079,80.0,78.0,529
2026-01-13 17:44:44.080,80.0,78.0,522
2026-01-13 17:44:44.113,80.0,78.0,521
2026-01-13 17:44:44.146,79.0,78.0,521
2026-01-13 17:44:44.146,79.0,78.0,510
2026-01-13 17:44:44.180,79.0,78.0,506
2026-01-13 17:44:44.180,79.0,78.0,504
2026-01-13 17:44:44.213,79.0,78.0,505
2026-01-13 17:44:44.214,79.0,78.0,504
2026-01-13 17:44:44.246,79.0,78.0,503
2026-01-13 17:44:44.247,79.0,78.0,504
2026-01-13 17:44:44.280,79.0,78.0,503
2026-01-13 17:44:44.280,79.0,78.0,504
2026-01-13 17:44:44.314,79.0,78.0,506
2026-01-13 17:44:44.314,79.0,78.0,506
2026-01-13 17:44:44.347,79.0,78.0,505
2026-01-13 17:44:44.347,79.0,78.0,506
2026-01-13 17:44:44.380,79.0,78.0,509
2026-01-13 17:44:44.381,79.0,78.0,504
2026-01-13 17:44:44.414,79.0,78.0,503
2026-01-13 17:44:44.414,79.0,78.0,499
2026-01-13 17:44:44.447,79.0,78.0,499
2026-01-13 17:44:44.448,79.0,78.0,500
2026-01-13 17:44:44.481,79.0,78.0,499
2026-01-13 17:44:44.481,79.0,78.0,496
2026-01-13 17:44:44.514,79.0,78.0,496
2026-01-13 17:44:44.515,79.0,78.0,495
2026-01-13 17:44:44.548,79.0,78.0,497
2026-01-13 17:44:44.548,79.0,78.0,499
2026-01-13 17:44:44.581,79.0,78.0,500
2026-01-13 17:44:44.581,79.0,78.0,497
2026-01-13 17:44:44.614,79.0,78.0,497
2026-01-13 17:44:44.615,79.0,78.0,496
2026-01-13 17:44:44.648,79.0,78.0,496
2026-01-13 17:44:44.648,79.0,78.0,496
2026-01-13 17:44:44.681,79.0,78.0,500
2026-01-13 17:44:44.682,79.0,78.0,506
2026-01-13 17:44:44.715,79.0,78.0,512
2026-01-13 17:44:44.715,79.0,78.0,520
2026-01-13 17:44:44.748,79.0,78.0,526
2026-01-13 17:44:44.749,79.0,78.0,529
2026-01-13 17:44:44.782,79.0,78.0,530
2026-01-13 17:44:44.782,79.0,78.0,530
2026-01-13 17:44:44.815,79.0,78.0,528
2026-01-13 17:44:44.816,79.0,78.0,524
2026-01-13 17:44:44.849,83.0,79.0,524
2026-01-13 17:44:44.882,83.0,79.0,511
2026-01-13 17:44:44.882,83.0,79.0,513
2026-01-13 17:44:44.915,83.0,79.0,512
2026-01-13 17:44:44.916,83.0,79.0,511
2026-01-13 17:44:44.949,83.0,79.0,507
2026-01-13 17:44:44.949,83.0,79.0,506
2026-01-13 17:44:44.982,83.0,79.0,507
2026-01-13 17:44:44.983,83.0,79.0,507
2026-01-13 17:44:45.016,83.0,79.0,506
2026-01-13 17:44:45.016,83.0,79.0,504
2026-01-13 17:44:45.049,83.0,79.0,501
2026-01-13 17:44:45.049,83.0,79.0,505
2026-01-13 17:44:45.083,83.0,79.0,505
2026-01-13 17:44:45.083,83.0,79.0,505
2026-01-13 17:44:45.116,83.0,79.0,503
2026-01-13 17:44:45.116,83.0,79.0,500
2026-01-13 17:44:45.150,83.0,79.0,497
2026-01-13 17:44:45.150,83.0,79.0,499
2026-01-13 17:44:45.183,83.0,79.0,500
2026-01-13 17:44:45.183,83.0,79.0,497
2026-01-13 17:44:45.216,83.0,79.0,496
2026-01-13 17:44:45.217,83.0,79.0,498
2026-01-13 17:44:45.250,83.0,79.0,496
2026-01-13 17:44:45.250,83.0,79.0,498
2026-01-13 17:44:45.283,83.0,79.0,498
2026-01-13 17:44:45.284,83.0,79.0,501
2026-01-13 17:44:45.317,83.0,79.0,503
2026-01-13 17:44:45.317,83.0,79.0,503
2026-01-13 17:44:45.350,83.0,79.0,503
2026-01-13 17:44:45.351,83.0,79.0,504
2026-01-13 17:44:45.384,83.0,79.0,502
2026-01-13 17:44:45.384,83.0,79.0,505
2026-01-13 17:44:45.417,83.0,79.0,507
2026-01-13 17:44:45.417,83.0,79.0,510
2026-01-13 17:44:45.451,83.0,79.0,519
2026-01-13 17:44:45.451,83.0,79.0,522
2026-01-13 17:44:45.484,83.0,79.0,526
2026-01-13 17:44:45.485,83.0,79.0,526
2026-01-13 17:44:45.517,83.0,79.0,526
2026-01-13 17:44:45.518,83.0,79.0,522
2026-01-13 17:44:45.551,83.0,79.0,519
2026-01-13 17:44:45.584,83.0,80.0,519
2026-01-13 17:44:45.585,83.0,80.0,514
2026-01-13 17:44:45.618,83.0,80.0,513
2026-01-13 17:44:45.618,83.0,80.0,512
2026-01-13 17:44:45.651,83.0,80.0,509
2026-01-13 17:44:45.651,83.0,80.0,507
2026-01-13 17:44:45.685,83.0,80.0,505
2026-01-13 17:44:45.685,83.0,80.0,505
2026-01-13 17:44:45.718,83.0,80.0,505
2026-01-13 17:44:45.719,83.0,80.0,505
2026-01-13 17:44:45.752,83.0,80.0,505
2026-01-13 17:44:45.752,83.0,80.0,504
2026-01-13 17:44:45.785,83.0,80.0,504
2026-01-13 17:44:45.785,83.0,80.0,503
2026-01-13 17:44:45.819,83.0,80.0,502
2026-01-13 17:44:45.819,83.0,80.0,501
2026-01-13 17:44:45.852,83.0,80.0,501
2026-01-13 17:44:45.852,83.0,80.0,500
2026-01-13 17:44:45.886,83.0,80.0,500
2026-01-13 17:44:45.886,83.0,80.0,501
2026-01-13 17:44:45.919,83.0,80.0,501
2026-01-13 17:44:45.919,83.0,80.0,502
2026-01-13 17:44:45.952,83.0,80.0,502
2026-01-13 17:44:45.952,83.0,80.0,504
2026-01-13 17:44:45.985,83.0,80.0,504
2026-01-13 17:44:45.986,83.0,80.0,500
2026-01-13 17:44:46.019,83.0,80.0,500
2026-01-13 17:44:46.019,83.0,80.0,498
2026-01-13 17:44:46.052,83.0,80.0,498
2026-01-13 17:44:46.053,83.0,80.0,499
2026-01-13 17:44:46.086,83.0,80.0,501
2026-01-13 17:44:46.086,83.0,80.0,504
2026-01-13 17:44:46.119,83.0,80.0,506
2026-01-13 17:44:46.119,83.0,80.0,511
2026-01-13 17:44:46.153,83.0,80.0,514
2026-01-13 17:44:46.153,83.0,80.0,519
2026-01-13 17:44:46.186,83.0,80.0,521
2026-01-13 17:44:46.186,83.0,80.0,521
2026-01-13 17:44:46.220,83.0,80.0,522
2026-01-13 17:44:46.220,83.0,80.0,522
2026-01-13 17:44:46.253,83.0,80.0,520
2026-01-13 17:44:46.253,83.0,80.0,518
2026-01-13 17:44:46.287,83.0,81.0,518
2026-01-13 17:44:46.320,83.0,81.0,513
2026-01-13 17:44:46.320,83.0,81.0,513
2026-01-13 17:44:46.353,83.0,81.0,511
2026-01-13 17:44:46.353,83.0,81.0,508
2026-01-13 17:44:46.387,83.0,81.0,507
2026-01-13 17:44:46.387,83.0,81.0,508
2026-01-13 17:44:46.420,83.0,81.0,508
2026-01-13 17:44:46.420,83.0,81.0,512
2026-01-13 17:44:46.453,83.0,81.0,510
2026-01-13 17:44:46.453,83.0,81.0,509
2026-01-13 17:44:46.487,83.0,81.0,507
2026-01-13 17:44:46.487,83.0,81.0,502
2026-01-13 17:44:46.520,83.0,81.0,497
2026-01-13 17:44:46.520,83.0,81.0,498
2026-01-13 17:44:46.554,83.0,81.0,498
2026-01-13 17:44:46.554,83.0,81.0,494
2026-01-13 17:44:46.587,83.0,81.0,492
2026-01-13 17:44:46.587,83.0,81.0,496
2026-01-13 17:44:46.621,83.0,81.0,496
2026-01-13 17:44:46.621,83.0,81.0,500
2026-01-13 17:44:46.654,83.0,81.0,502
2026-01-13 17:44:46.654,83.0,81.0,500
2026-01-13 17:44:46.687,83.0,81.0,501
2026-01-13 17:44:46.687,83.0,81.0,502
2026-01-13 17:44:46.721,83.0,81.0,501
2026-01-13 17:44:46.721,83.0,81.0,499
2026-01-13 17:44:46.754,83.0,81.0,496
2026-01-13 17:44:46.754,83.0,81.0,499
2026-01-13 17:44:46.788,83.0,81.0,498
2026-01-13 17:44:46.788,83.0,81.0,501
2026-01-13 17:44:46.821,83.0,81.0,504
2026-01-13 17:44:46.821,83.0,81.0,506
2026-01-13 17:44:46.855,83.0,81.0,507
2026-01-13 17:44:46.855,83.0,81.0,508
2026-01-13 17:44:46.888,83.0,81.0,511
2026-01-13 17:44:46.888,83.0,81.0,515
2026-01-13 17:44:46.922,83.0,81.0,523
2026-01-13 17:44:46.922,83.0,81.0,524
2026-01-13 17:44:46.955,83.0,81.0,523
2026-01-13 17:44:46.955,83.0,81.0,527
2026-01-13 17:44:46.988,83.0,81.0,527
2026-01-13 17:44:47.022,83.0,82.0,527
2026-01-13 17:44:47.055,83.0,82.0,515
2026-01-13 17:44:47.056,83.0,82.0,512
2026-01-13 17:44:47.089,83.0,82.0,508
2026-01-13 17:44:47.089,83.0,82.0,505
2026-01-13 17:44:47.122,83.0,82.0,504
2026-01-13 17:44:47.123,83.0,82.0,503
2026-01-13 17:44:47.156,83.0,82.0,506
2026-01-13 17:44:47.156,83.0,82.0,504
2026-01-13 17:44:47.189,83.0,82.0,504
2026-01-13 17:44:47.189,83.0,82.0,506
2026-01-13 17:44:47.223,83.0,82.0,505
2026-01-13 17:44:47.223,83.0,82.0,503
2026-01-13 17:44:47.256,83.0,82.0,503
2026-01-13 17:44:47.256,83.0,82.0,498
2026-01-13 17:44:47.290,83.0,82.0,497
2026-01-13 17:44:47.290,83.0,82.0,496
2026-01-13 17:44:47.323,83.0,82.0,493
2026-01-13 17:44:47.323,83.0,82.0,496
2026-01-13 17:44:47.356,83.0,82.0,499
2026-01-13 17:44:47.357,83.0,82.0,498
2026-01-13 17:44:47.390,83.0,82.0,498
2026-01-13 17:44:47.390,83.0,82.0,499
2026-01-13 17:44:47.424,83.0,82.0,500
2026-01-13 17:44:47.424,83.0,82.0,499
2026-01-13 17:44:47.457,83.0,82.0,500
2026-01-13 17:44:47.457,83.0,82.0,497
2026-01-13 17:44:47.490,83.0,82.0,497
2026-01-13 17:44:47.490,83.0,82.0,497
2026-01-13 17:44:47.523,83.0,82.0,497
2026-01-13 17:44:47.524,83.0,82.0,500
2026-01-13 17:44:47.557,83.0,82.0,503
2026-01-13 17:44:47.557,83.0,82.0,505
2026-01-13 17:44:47.590,83.0,82.0,511
2026-01-13 17:44:47.591,83.0,82.0,516
2026-01-13 17:44:47.624,83.0,82.0,520
2026-01-13 17:44:47.624,83.0,82.0,525
2026-01-13 17:44:47.657,83.0,82.0,527
2026-01-13 17:44:47.658,83.0,82.0,528
2026-01-13 17:44:47.691,83.0,82.0,526
2026-01-13 17:44:47.691,83.0,82.0,524
2026-01-13 17:44:47.724,85.0,83.0,524
2026-01-13 17:44:47.758,85.0,83.0,516
2026-01-13 17:44:47.758,85.0,83.0,513
2026-01-13 17:44:47.791,85.0,83.0,512
2026-01-13 17:44:47.791,85.0,83.0,508
2026-01-13 17:44:47.825,85.0,83.0,508
2026-01-13 17:44:47.825,85.0,83.0,507
2026-01-13 17:44:47.858,85.0,83.0,508
2026-01-13 17:44:47.858,85.0,83.0,506
2026-01-13 17:44:47.891,85.0,83.0,505
2026-01-13 17:44:47.892,85.0,83.0,506
2026-01-13 17:44:47.925,85.0,83.0,506
2026-01-13 17:44:47.926,85.0,83.0,504
2026-01-13 17:44:47.958,85.0,83.0,504
2026-01-13 17:44:47.959,85.0,83.0,501
2026-01-13 17:44:47.992,85.0,83.0,501
2026-01-13 17:44:47.992,85.0,83.0,502
2026-01-13 17:44:48.025,85.0,83.0,500
2026-01-13 17:44:48.026,85.0,83.0,500
2026-01-13 17:44:48.059,85.0,83.0,502
2026-01-13 17:44:48.059,85.0,83.0,501
2026-01-13 17:44:48.092,85.0,83.0,498
2026-01-13 17:44:48.093,85.0,83.0,496
2026-01-13 17:44:48.126,85.0,83.0,495
2026-01-13 17:44:48.126,85.0,83.0,496
2026-01-13 17:44:48.159,85.0,83.0,498
2026-01-13 17:44:48.159,85.0,83.0,497
2026-01-13 17:44:48.192,85.0,83.0,502
2026-01-13 17:44:48.193,85.0,83.0,504
2026-01-13 17:44:48.226,85.0,83.0,502
2026-01-13 17:44:48.226,85.0,83.0,503
2026-01-13 17:44:48.259,85.0,83.0,507
2026-01-13 17:44:48.259,85.0,83.0,510
2026-01-13 17:44:48.293,85.0,83.0,515
2026-01-13 17:44:48.293,85.0,83.0,518
2026-01-13 17:44:48.326,85.0,83.0,524
2026-01-13 17:44:48.326,85.0,83.0,528
2026-01-13 17:44:48.359,85.0,83.0,528
2026-01-13 17:44:48.360,85.0,83.0,523
2026-01-13 17:44:48.393,85.0,83.0,515
2026-01-13 17:44:48.427,87.0,84.0,515
2026-01-13 17:44:48.427,87.0,84.0,510
2026-01-13 17:44:48.460,87.0,84.0,511
2026-01-13 17:44:48.460,87.0,84.0,508
2026-01-13 17:44:48.493,87.0,84.0,511
2026-01-13 17:44:48.494,87.0,84.0,507
2026-01-13 17:44:48.527,87.0,84.0,506
2026-01-13 17:44:48.528,87.0,84.0,505
2026-01-13 17:44:48.560,87.0,84.0,506
2026-01-13 17:44:48.560,87.0,84.0,505
2026-01-13 17:44:48.594,87.0,84.0,504
2026-01-13 17:44:48.594,87.0,84.0,504
2026-01-13 17:44:48.627,87.0,84.0,503
2026-01-13 17:44:48.627,87.0,84.0,502
2026-01-13 17:44:48.660,87.0,84.0,500
2026-01-13 17:44:48.661,87.0,84.0,498
2026-01-13 17:44:48.694,87.0,84.0,497
2026-01-13 17:44:48.694,87.0,84.0,497
2026-01-13 17:44:48.727,87.0,84.0,496
2026-01-13 17:44:48.728,87.0,84.0,494
2026-01-13 17:44:48.761,87.0,84.0,494
2026-01-13 17:44:48.761,87.0,84.0,494
2026-01-13 17:44:48.794,87.0,84.0,493
2026-01-13 17:44:48.794,87.0,84.0,493
2026-01-13 17:44:48.828,87.0,84.0,493
2026-01-13 17:44:48.828,87.0,84.0,495
2026-01-13 17:44:48.861,87.0,84.0,498
2026-01-13 17:44:48.861,87.0,84.0,499
2026-01-13 17:44:48.895,87.0,84.0,501
2026-01-13 17:44:48.895,87.0,84.0,500
2026-01-13 17:44:48.928,87.0,84.0,500
2026-01-13 17:44:48.928,87.0,84.0,500
2026-01-13 17:44:48.961,87.0,84.0,503
2026-01-13 17:44:48.962,87.0,84.0,504
2026-01-13 17:44:48.995,87.0,84.0,511
2026-01-13 17:44:48.995,87.0,84.0,515
2026-01-13 17:44:49.028,87.0,84.0,517
2026-01-13 17:44:49.028,87.0,84.0,524
2026-01-13 17:44:49.062,87.0,84.0,526
2026-01-13 17:44:49.062,87.0,84.0,526
2026-01-13 17:44:49.095,87.0,84.0,525
2026-01-13 17:44:49.095,87.0,84.0,523
2026-01-13 17:44:49.129,83.0,84.0,523
2026-01-13 17:44:49.162,83.0,84.0,514
2026-01-13 17:44:49.162,83.0,84.0,512
2026-01-13 17:44:49.196,83.0,84.0,511
2026-01-13 17:44:49.196,83.0,84.0,509
2026-01-13 17:44:49.229,83.0,84.0,507
2026-01-13 17:44:49.229,83.0,84.0,504
2026-01-13 17:44:49.262,83.0,84.0,502
2026-01-13 17:44:49.263,83.0,84.0,502
2026-01-13 17:44:49.296,83.0,84.0,506
2026-01-13 17:44:49.296,83.0,84.0,508
2026-01-13 17:44:49.329,83.0,84.0,508
